model_id,candidate_rank,roles,orders,quantity,unit,split,evaluation_scope,effect_groups,reduction_comparisons,condition,mse,rmse,mae,max_abs,observation_count,mean_bias,mean_mse,centered_mse,centered_rmse,centered_r2,spatial_correlation,normalized_rmse,target_mean,target_variance,relative_rmse,baseline_mse,mse_nm2_s2,rmse_nm_s,mae_nm_s,max_abs_nm_s,r2,bias_nm_s,relative_rmse_vs_test_mean,relative_bias_vs_test_mean,centered_spatial_rmse_nm_s,centered_spatial_r2,constant_train_mean_rmse_nm_s,rmse_improvement_vs_constant_train_mean,target_range_nm_s,prediction_range_nm_s,range_capture_fraction,weight,refit_score,effective_roles,effect_scopes,response_structure,regularization,common_total_order,within_total_order,max_effect_coefficient,boundary_parameters,case,selected_model
"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",4,"{'A': 'adn_2', 'I': None, 'B': 'idn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'AB': ['adn_2', 'idn_2']}","[{'effects': {'AB': ['adn_2', 'idn_2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 1.265155125526059e-10, 'mean_mse_increase': 1.2588575236385033e-10, 'centered_mse_increase': 6.29760188808517e-13}, {'effects': {'A': ['adn_2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 0.0001350899720469412, 'mean_mse_increase': 0.00013307180110943125, 'centered_mse_increase': 2.018170937509978e-06}, {'effects': {'A': ['adn_2'], 'AB': ['adn_2', 'idn_2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 0.00011667283845670174, 'mean_mse_increase': 0.00011503271932691163, 'centered_mse_increase': 1.6401191297900933e-06}]",2,2.717160810361055e-07,0.0005212639264672988,0.0003995776612190406,0.0012308898922909622,49.0,-0.00028823947678997846,8.308199598016053e-08,1.8863408505594492e-07,0.000434320256326993,-0.10044900079055452,-0.08587571421964345,nan,0.07686286373469386,1.7141556302966477e-07,0.0067817395962052095,0.0027513065521508413,2.717160810361055e-07,0.0005212639264672988,0.0003995776612190406,0.0012308898922909622,-0.5851307561209185,-0.00028823947678997846,0.0067817395962052095,-0.0037500486292689973,0.000434320256326993,-0.10044900079055452,0.05245289841515759,0.9900622474216474,0.0019401760000000018,0.00038062607849309593,0.19618121164940477,1.0,9.811783609055452e-07,"{'A': 'adn_2', 'I': None, 'B': 'idn_2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,13.57727142105184,[],,
"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",4,"{'A': 'adn_2', 'I': None, 'B': 'idn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'AB': ['adn_2', 'idn_2']}","[{'effects': {'AB': ['adn_2', 'idn_2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': -6.1556486125592846e-09, 'mean_mse_increase': 9.500893564665185e-10, 'centered_mse_increase': -7.105737969025792e-09}, {'effects': {'A': ['adn_2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': 2.330455696740927e-05, 'mean_mse_increase': 2.2243480224580276e-05, 'centered_mse_increase': 1.0610767428289994e-06}, {'effects': {'A': ['adn_2'], 'AB': ['adn_2', 'idn_2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': 1.932074688074689e-05, 'mean_mse_increase': 1.8268165708814023e-05, 'centered_mse_increase': 1.0525811719328722e-06}]",4,1.8553758988173342e-07,0.0004307407455555295,0.00035883952382622644,0.0011845381993790816,49.0,3.789317533627584e-05,1.4358927370657433e-09,1.841016971446677e-07,0.000429070736761047,-0.006256110461646536,0.12004688936523732,nan,0.07443086153061225,1.8295709733400396e-07,0.005787125618294403,0.0031019972414936927,1.8553758988173342e-07,0.0004307407455555295,0.00035883952382622644,0.0011845381993790816,-0.01410435881051697,3.789317533627584e-05,0.005787125618294403,0.0005091056929482264,0.000429070736761047,-0.006256110461646536,0.05569557649844099,0.9922661587753276,0.0023843499999999934,0.0005432976709897341,0.22785986578721062,1.0,1.0028242752912263e-06,"{'A': 'adn_2', 'I': None, 'B': 'idn_2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,17.46576047662118,[],,
"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",4,"{'A': 'adn_2', 'I': None, 'B': 'idn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'AB': ['adn_2', 'idn_2']}","[{'effects': {'AB': ['adn_2', 'idn_2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': 6.522153693858113e-20, 'mean_mse_increase': 1.0867194485256258e-17, 'centered_mse_increase': -1.0801787659860465e-17}, {'effects': {'A': ['adn_2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': 2.2212026190011443e-05, 'mean_mse_increase': 8.86310256582597e-06, 'centered_mse_increase': 1.3348923624185472e-05}, {'effects': {'A': ['adn_2'], 'AB': ['adn_2', 'idn_2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': 0.0011629034948127247, 'mean_mse_increase': 0.0011626806079611577, 'centered_mse_increase': 2.2288685156711086e-07}]",5,2.3459408090007246e-06,0.0015316464373349107,0.001311464815232873,0.0029437128379416755,49.0,0.00012218233784285987,1.4928523680746745e-08,2.331012285319978e-06,0.001526765301321712,-0.1721598842074592,-0.24103207402174384,nan,0.20429415020408165,1.988647041010162e-06,0.007497260375810357,0.013798163113631348,2.3459408090007246e-06,0.0015316464373349107,0.001311464815232873,0.0029437128379416755,-0.17966675866677173,0.00012218233784285987,0.007497260375810357,0.0005980706629181727,0.001526765301321712,-0.1721598842074592,0.11746558267693286,0.9869608918422733,0.005754740000000008,0.0012805829244769695,0.22252663447470566,1.0,2.704655385886102e-07,"{'A': 'adn_2', 'I': None, 'B': 'idn_2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,16.548170999431814,[],,
"cvd:parallel_a_ab_qss:AIB:full:bulk_as_surface:A=adn_2,I=n2,B=idn_2",5,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'AB': ['adn_2', 'idn_2'], 'I': ['n2']}","[{'effects': {'A': ['adn_2'], 'B': ['idn_2'], 'I': ['n2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': -1.6009580925298905e-08, 'mean_mse_increase': -2.342080441354125e-09, 'centered_mse_increase': -1.3667500483944783e-08}, {'effects': {'A': ['adn_2'], 'AB': ['adn_2', 'idn_2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': -7.21657247984087e-17, 'mean_mse_increase': -7.05998512193305e-17, 'centered_mse_increase': -1.5657933425587776e-18}, {'effects': {'A': ['adn_2'], 'I': ['n2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': 3.433589582214185e-05, 'mean_mse_increase': 3.17563397361884e-05, 'centered_mse_increase': 2.5795560859534598e-06}, {'effects': {'A': ['adn_2'], 'AB': ['adn_2', 'idn_2'], 'I': ['n2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': 3.268554668783319e-05, 'mean_mse_increase': 3.0123662488858283e-05, 'centered_mse_increase': 2.561884198974893e-06}]",1,4.6088505801461546e-07,0.0006788851581929123,0.0005434115655817251,0.0016738876052889984,49.0,-4.943004444571833e-05,2.4433292939056896e-09,4.584417287207097e-07,0.0006770832509527242,-0.11348708471602476,-0.13564612368141565,nan,0.10921737265306122,4.1171714967634963e-07,0.006215908162792488,8.712355577955682e-05,4.6088505801461546e-07,0.0006788851581929123,0.0005434115655817251,0.0016738876052889984,-0.1194215698251011,-4.943004444571833e-05,0.006215908162792488,-0.00045258408296212454,0.0006770832509527242,-0.11348708471602476,0.009333999988191387,0.9272674995659115,0.0033476649999999997,0.0005516229668642569,0.16477842522004352,1.0,9.141989997399044e-07,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss'], 'I': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,22.875732003183955,[],,
"cvd:parallel_a_ab_qss:AIB:full:bulk_as_surface:A=adn_2,I=n2,B=idn_2",5,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'AB': ['adn_2', 'idn_2'], 'I': ['n2']}","[{'effects': {'A': ['adn_2'], 'B': ['idn_2'], 'I': ['n2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 1.2652741896884953e-10, 'mean_mse_increase': 1.2589768463811725e-10, 'centered_mse_increase': 6.297343307190521e-13}, {'effects': {'A': ['adn_2'], 'AB': ['adn_2', 'idn_2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 2.8578760614951065e-14, 'mean_mse_increase': 2.8640742462624635e-14, 'centered_mse_increase': -6.198190061312944e-17}, {'effects': {'A': ['adn_2'], 'I': ['n2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 0.00013508997210406453, 'mean_mse_increase': 0.00013307180116654282, 'centered_mse_increase': 2.018170937521784e-06}, {'effects': {'A': ['adn_2'], 'AB': ['adn_2', 'idn_2'], 'I': ['n2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 0.00011667283852555906, 'mean_mse_increase': 0.00011503271939570176, 'centered_mse_increase': 1.6401191298572658e-06}]",2,2.717160524573449e-07,0.0005212638990543513,0.0003995776400253277,0.0012308898426771353,49.0,-0.0002882394271077745,8.308196733941807e-08,1.8863408511792682e-07,0.0004343202563983481,-0.10044900115214306,-0.08587571487574613,nan,0.07686286373469386,1.7141556302966477e-07,0.006781739239557718,0.0027513065521508413,2.717160524573449e-07,0.0005212638990543513,0.0003995776400253277,0.0012308898426771353,-0.5851305893988303,-0.0002882394271077745,0.006781739239557718,-0.0037500479828943825,0.0004343202563983481,-0.10044900115214306,0.05245289841515759,0.9900622479442677,0.0019401760000000018,0.0003806260787490301,0.19618121178131764,1.0,9.811783613071343e-07,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss'], 'I': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,13.57727142105184,[],,
"cvd:parallel_a_ab_qss:AIB:full:bulk_as_surface:A=adn_2,I=n2,B=idn_2",5,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'AB': ['adn_2', 'idn_2'], 'I': ['n2']}","[{'effects': {'A': ['adn_2'], 'B': ['idn_2'], 'I': ['n2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': -6.5402767724586574e-09, 'mean_mse_increase': 1.0417214920572425e-09, 'centered_mse_increase': -7.581998264515936e-09}, {'effects': {'A': ['adn_2'], 'AB': ['adn_2', 'idn_2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': -1.6474778368725468e-10, 'mean_mse_increase': 3.1652035433873516e-10, 'centered_mse_increase': -4.812681380260128e-10}, {'effects': {'A': ['adn_2'], 'I': ['n2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': 2.3304392222468797e-05, 'mean_mse_increase': 2.224379674778656e-05, 'centered_mse_increase': 1.0605954746822437e-06}, {'effects': {'A': ['adn_2'], 'AB': ['adn_2', 'idn_2'], 'I': ['n2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': 1.9320582135933247e-05, 'mean_mse_increase': 1.8268482232146144e-05, 'centered_mse_increase': 1.052099903787112e-06}]",4,1.8570233766542067e-07,0.0004309319408739861,0.00035805024737078944,0.001189416746360042,49.0,3.345702292086085e-05,1.1193723827270082e-09,1.845829652826937e-07,0.0004296311968219879,-0.008886607693177284,0.11310210430959543,nan,0.07443086153061225,1.8295709733400396e-07,0.0057896943823060616,0.0031019972414936927,1.8570233766542067e-07,0.0004309319408739861,0.00035805024737078944,0.001189416746360042,-0.01500483103098782,3.345702292086085e-05,0.0057896943823060616,0.00044950471125610304,0.0004296311968219879,-0.008886607693177284,0.05569557649844099,0.992262725911706,0.0023843499999999934,0.0005323902341662773,0.22328527026916298,1.0,1.0040173052363457e-06,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss'], 'I': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,17.78279410038923,[],,
"cvd:parallel_a_ab_qss:AIB:full:bulk_as_surface:A=adn_2,I=n2,B=idn_2",5,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'AB': ['adn_2', 'idn_2'], 'I': ['n2']}","[{'effects': {'A': ['adn_2'], 'B': ['idn_2'], 'I': ['n2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': 8.724439356719293e-20, 'mean_mse_increase': 1.0868031592036162e-17, 'centered_mse_increase': -1.0781035352652735e-17}, {'effects': {'A': ['adn_2'], 'AB': ['adn_2', 'idn_2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': -9.234437894261108e-17, 'mean_mse_increase': -5.905534553208418e-17, 'centered_mse_increase': -3.328924186004126e-17}, {'effects': {'A': ['adn_2'], 'I': ['n2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': 2.2212026183868194e-05, 'mean_mse_increase': 8.863102559766137e-06, 'centered_mse_increase': 1.3348923624102056e-05}, {'effects': {'A': ['adn_2'], 'AB': ['adn_2', 'idn_2'], 'I': ['n2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': 0.001162903494687567, 'mean_mse_increase': 0.0011626806078357888, 'centered_mse_increase': 2.2288685177826135e-07}]",5,2.345940809093069e-06,0.0015316464373650563,0.00131146481531243,0.0029437128380126187,49.0,0.00012218233808452877,1.492852373980209e-08,2.331012285353267e-06,0.0015267653013326138,-0.17215988422419892,-0.24103207407690477,nan,0.20429415020408165,1.988647041010162e-06,0.007497260375957917,0.013798163113631348,2.345940809093069e-06,0.0015316464373650563,0.00131146481531243,0.0029437128380126187,-0.17966675871320748,0.00012218233808452877,0.007497260375957917,0.0005980706641011185,0.0015267653013326138,-0.17215988422419892,0.11746558267693286,0.9869608918420167,0.005754740000000008,0.0012805829244667555,0.22252663447293078,1.0,2.704655386078489e-07,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss'], 'I': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,16.548170999431814,[],,
"cvd:langmuir_hinshelwood_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",6,"{'A': 'adn_2', 'I': None, 'B': 'idn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['adn_2', 'idn_2']}",[],1,4.452880148165357e-07,0.0006672990445194236,0.0005518475000960235,0.0013269411882690513,49.0,3.657624661491461e-05,1.3378218164350524e-09,4.439501930001007e-07,0.0006662958749685463,-0.07828928998728713,0.04834937080807857,nan,0.10921737265306122,4.1171714967634963e-07,0.006109825097506775,8.712355577955682e-05,4.452880148165357e-07,0.0006672990445194236,0.0005518475000960235,0.0013269411882690513,-0.08153866110890973,3.657624661491461e-05,0.006109825097506775,0.0003348940349545153,0.0006662958749685463,-0.07828928998728713,0.009333999988191387,0.928508780226737,0.0033476649999999997,0.0010666340185027795,0.3186202975813827,1.0,9.009526232142295e-07,"{'A': 'adn_2', 'I': None, 'B': 'idn_2'}",{'AB': ['langmuir_hinshelwood_qss']},surface_lh_qss,0.0,nan,nan,0.25945527214040154,[],,
"cvd:langmuir_hinshelwood_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",6,"{'A': 'adn_2', 'I': None, 'B': 'idn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['adn_2', 'idn_2']}",[],2,4.5102232185479894e-07,0.0006715819546822256,0.0005486230660260809,0.0014718587782370646,49.0,-0.0005107630361879172,2.6087887913589955e-07,1.9014344271889933e-07,0.0004360544033935437,-0.10925425532099187,-0.06831375718832362,nan,0.07686286373469386,1.7141556302966477e-07,0.008737404801886029,0.0027513065521508413,4.5102232185479894e-07,0.0006715819546822256,0.0005486230660260809,0.0014718587782370646,-1.6311632029394327,-0.0005107630361879172,0.008737404801886029,-0.006645121081500535,0.0004360544033935437,-0.10925425532099187,0.05245289841515759,0.9871964757911613,0.0019401760000000018,0.0004298302378550334,0.22154187963104016,1.0,9.784955184025739e-07,"{'A': 'adn_2', 'I': None, 'B': 'idn_2'}",{'AB': ['langmuir_hinshelwood_qss']},surface_lh_qss,0.0,nan,nan,0.24144182212566392,[],,
"cvd:langmuir_hinshelwood_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",6,"{'A': 'adn_2', 'I': None, 'B': 'idn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['adn_2', 'idn_2']}",[],4,1.8774058458690372e-07,0.00043329041598782645,0.0003703284891843404,0.0009829768719712,49.0,0.00010788657355895436,1.163951275429167e-08,1.7610107183261207e-07,0.00041964398224281983,0.03747340552127165,0.2438215137687097,nan,0.07443086153061225,1.8295709733400396e-07,0.005821381172776307,0.0031019972414936927,1.8774058458690372e-07,0.00043329041598782645,0.0003703284891843404,0.0009829768719712,-0.026145404155418328,0.00010788657355895436,0.005821381172776307,0.0014494870990386468,0.00041964398224281983,0.03747340552127165,0.05569557649844099,0.9922203800870981,0.0023843499999999934,0.0008674995578708267,0.36383062799959276,1.0,9.900387995977449e-07,"{'A': 'adn_2', 'I': None, 'B': 'idn_2'}",{'AB': ['langmuir_hinshelwood_qss']},surface_lh_qss,0.0,nan,nan,0.25482967479793467,[],,
"cvd:langmuir_hinshelwood_qss:AB:full:bulk_as_surface:A=adn_2,B=idn_2",6,"{'A': 'adn_2', 'I': None, 'B': 'idn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['adn_2', 'idn_2']}",[],5,2.3455621791863195e-06,0.0015315228301224632,0.0012988318075623432,0.0029694795685152875,49.0,-6.632868365941068e-05,4.3994942759901734e-09,2.3411626849103295e-06,0.0015300858423337985,-0.17726405773902543,-0.27850002319748296,nan,0.20429415020408165,1.988647041010162e-06,0.007496655330524802,0.013798163113631348,2.3455621791863195e-06,0.0015315228301224632,0.0012988318075623432,0.0029694795685152875,-0.1794763629823708,-6.632868365941068e-05,0.007496655330524802,-0.00032467245681362385,0.0015300858423337985,-0.17726405773902543,0.11746558267693286,0.9869619441267777,0.005754740000000008,0.0012384490618475574,0.21520504173039193,1.0,2.698217078003682e-07,"{'A': 'adn_2', 'I': None, 'B': 'idn_2'}",{'AB': ['langmuir_hinshelwood_qss']},surface_lh_qss,0.0,nan,nan,0.26416483203860924,[],,
"cvd:langmuir_hinshelwood_qss:AIB:full:bulk_as_surface:A=adn_2,I=n2,B=idn_2",7,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['adn_2', 'idn_2'], 'I': ['n2']}","[{'effects': {'AB': ['adn_2', 'idn_2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': 1.6633036976255406e-13, 'mean_mse_increase': 1.62652269314532e-13, 'centered_mse_increase': 3.678100495378147e-15}]",1,4.4528784848616596e-07,0.0006672989198898542,0.0005518469232382557,0.001326943579385939,49.0,3.657402307876094e-05,1.337659164165738e-09,4.439501893220002e-07,0.0006662958722084358,-0.07828928105372568,0.04834913661909821,nan,0.10921737265306122,4.1171714967634963e-07,0.006109823956391892,8.712355577955682e-05,4.4528784848616596e-07,0.0006672989198898542,0.0005518469232382557,0.001326943579385939,-0.08153825711706753,3.657402307876094e-05,0.006109823956391892,0.0003348736761407144,0.0006662958722084358,-0.07828928105372568,0.009333999988191387,0.9285087935789516,0.0033476649999999997,0.0010666329470825492,0.31861997753136867,1.0,9.009524743652598e-07,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}","{'AB': ['langmuir_hinshelwood_qss'], 'I': ['langmuir_hinshelwood_qss']}",surface_lh_qss,0.0,nan,nan,0.25945527214040154,[],,
"cvd:langmuir_hinshelwood_qss:AIB:full:bulk_as_surface:A=adn_2,I=n2,B=idn_2",7,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['adn_2', 'idn_2'], 'I': ['n2']}","[{'effects': {'AB': ['adn_2', 'idn_2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 8.578347719718522e-15, 'mean_mse_increase': 8.609752207391804e-15, 'centered_mse_increase': -3.140443473372283e-17}]",2,4.510223132764512e-07,0.0006715819482955533,0.0005486230593336619,0.0014718587699569935,49.0,-0.0005107630277595936,2.6087887052614735e-07,1.9014344275030377e-07,0.00043605440342955345,-0.1092542555041982,-0.06831375722739744,nan,0.07686286373469386,1.7141556302966477e-07,0.008737404718794245,0.0027513065521508413,4.510223132764512e-07,0.0006715819482955533,0.0005486230593336619,0.0014718587699569935,-1.6311631528952732,-0.0005107630277595936,0.008737404718794245,-0.006645120971846495,0.00043605440342955345,-0.1092542555041982,0.05245289841515759,0.9871964759129215,0.0019401760000000018,0.00042983023831615064,0.2215418798687079,1.0,9.784955185047565e-07,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}","{'AB': ['langmuir_hinshelwood_qss'], 'I': ['langmuir_hinshelwood_qss']}",surface_lh_qss,0.0,nan,nan,0.24144182212566392,[],,
"cvd:langmuir_hinshelwood_qss:AIB:full:bulk_as_surface:A=adn_2,I=n2,B=idn_2",7,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['adn_2', 'idn_2'], 'I': ['n2']}","[{'effects': {'AB': ['adn_2', 'idn_2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': 1.6446344810749382e-15, 'mean_mse_increase': 1.6620830950905808e-15, 'centered_mse_increase': -1.7448587545862968e-17}]",4,1.8774058294226923e-07,0.00043329041408998335,0.00037032848656368844,0.0009829768668485894,49.0,0.00010788656585603499,1.1639511092208576e-08,1.7610107185006066e-07,0.00041964398226360957,0.03747340542590183,0.2438215130840993,nan,0.07443086153061225,1.8295709733400396e-07,0.0058213811472782396,0.0031019972414936927,1.8774058294226923e-07,0.00043329041408998335,0.00037032848656368844,0.0009829768668485894,-0.026145395166237373,0.00010788656585603499,0.0058213811472782396,0.0014494869955477129,0.00041964398226360957,0.03747340542590183,0.05569557649844099,0.9922203801211734,0.0023843499999999934,0.0008674995546362474,0.36383062664300536,1.0,9.900387984292009e-07,"{'A': 'adn_2', 'I': 'n2', 'B': 'idn_2'}","{'AB': ['langmuir_hinshelwood_qss'], 'I': ['langmuir_hinshelwood_qss']}",surface_lh_qss,0.0,nan,nan,0.25482967479793467,[],,
